Date,Time,Booking ID,BookingStatus,CustomerID,VehicleType,PickupLocation,DropLocation,AvgVTAT,AvgCTAT,CancelledRidesbyCustomer,Reasonforcancelling byCustomer,CancelledRidesbyDriver,Reasonforcancelling byDriver,IncompleteRides,IncompleteRidesReason,BookingValue,RideDistance,DriverRatings,Customer Rating
11-02-2025,09:23,CNR5652642920,Cancelled by Driver,CUST63466,Bike,Sarvagnanagar,JP Nagar,NA,NA,NA,NA,1,More than permitted people in there,NA,NA,NA,NA,0,NA
08-02-2025,23:08,CNR8022725859,Success,CUST30785,Mini,Magadi Road,Nelamangala,5.22,5.68,NA,NA,NA,NA,NA,NA,443.81,18.1,3.6,4.8
21-02-2025,15:05,CNR1410659183,Success,CUST98951,eBike,Jakkur,Jakkur,7.26,8.93,NA,NA,NA,NA,NA,NA,225.32,3.29,3.3,3.7
21-02-2025,07:05,CNR6938687328,Success,CUST42266,Prime Sedan,Nelamangala,Jayanagar,8.64,10.85,NA,NA,NA,NA,NA,NA,228.74,6.97,4,3.5
04-02-2025,19:59,CNR7993201213,Success,CUST92340,eBike,Kengeri,Banerghatta,6.72,10.37,NA,NA,NA,NA,NA,NA,704.53,1.78,3.6,3.2
19-02-2025,08:20,CNR7357765810,Success,CUST46779,Prime Sedan,BTM Layout,Marathahalli,6.09,11.64,NA,NA,NA,NA,NA,NA,948.68,15.81,4.2,3.2
10-02-2025,14:40,CNR2950220945,Incomplete,CUST97189,Bike,BTM Layout,Yelahanka,NA,NA,NA,NA,NA,NA,1,Customer Demand,NA,NA,0,NA
08-02-2025,14:08,CNR4715054743,Incomplete,CUST11312,Auto,Hennur,Koramangala,NA,NA,NA,NA,NA,NA,1,Other Issue,NA,NA,0,NA
09-02-2025,02:52,CNR6764943227,Success,CUST36887,Prime Sedan,Electronic City,Nelamangala,3.21,6.9,NA,NA,NA,NA,NA,NA,515.52,5.26,4.1,4.3
05-02-2025,20:16,CNR5498129181,Success,CUST78810,eBike,Jayanagar,Shivajinagar,8.07,11.5,NA,NA,NA,NA,NA,NA,833.39,17.54,3.3,4.5
17-02-2025,17:46,CNR1573696054,Success,CUST72566,Prime Plus,Hebbal,MG Road,5.4,11.31,NA,NA,NA,NA,NA,NA,138.86,5.01,3.8,3.6
05-02-2025,03:05,CNR2306796799,Success,CUST53596,Mini,Yelahanka,Jakkur,4.34,7.09,NA,NA,NA,NA,NA,NA,973.75,18.36,4.9,4.2
02-02-2025,10:09,CNR6816885649,Success,CUST42856,Prime SUV,Cooke Town,JP Nagar,4.64,6.13,NA,NA,NA,NA,NA,NA,903.1,4.67,5,3.7
28-02-2025,11:44,CNR7739729494,Success,CUST44732,Bike,Kengeri,Sanjay Nagar,6.92,5.36,NA,NA,NA,NA,NA,NA,419.57,4.9,3.5,3.9
20-02-2025,05:39,CNR9535562799,Success,CUST75781,Bike,Richmond Town,Laggere,7.27,12.88,NA,NA,NA,NA,NA,NA,306.16,14.03,4.9,4.6
15-02-2025,06:01,CNR4137321839,Cancelled by Driver,CUST41044,eBike,Sarjapur,Banerghatta,NA,NA,NA,NA,1,More than permitted people in there,NA,NA,NA,NA,0,NA
17-02-2025,20:42,CNR7813776321,Success,CUST18005,Auto,Jayanagar,Nelamangala,4.35,6.21,NA,NA,NA,NA,NA,NA,292.15,14.15,3.8,4.2
15-02-2025,22:02,CNR6714788783,Success,CUST23660,Mini,RT Nagar,Cooke Town,9.25,6.36,NA,NA,NA,NA,NA,NA,522.09,1.37,4.6,3.2
03-02-2025,16:42,CNR9064602260,Success,CUST89191,Bike,Hennur,Ulsoor,6.12,10.28,NA,NA,NA,NA,NA,NA,440.96,11.39,4.8,4.3
23-02-2025,17:42,CNR8803576566,Success,CUST17683,Bike,Kengeri,Jakkur,3.3,7.71,NA,NA,NA,NA,NA,NA,608.69,6.87,3.5,3.6
17-02-2025,03:24,CNR5565393547,Success,CUST66616,Prime Plus,Bommanahalli,Electronic City,6.06,6.64,NA,NA,NA,NA,NA,NA,875.76,18.56,4.3,3.7
22-02-2025,03:26,CNR4201616191,Cancelled by Driver,CUST14698,eBike,Magadi Road,Yelahanka,NA,NA,NA,NA,1,Customer related issue,NA,NA,NA,NA,0,NA
25-02-2025,10:16,CNR7845026247,Success,CUST67222,Prime SUV,Hebbal,KR Puram,9.47,6.76,NA,NA,NA,NA,NA,NA,266.66,13.3,5,3.3
13-02-2025,15:11,CNR8629266979,Success,CUST19687,Bike,Whitefield,Shivajinagar,9.7,14.78,NA,NA,NA,NA,NA,NA,872.15,5.38,3,3.5
12-02-2025,03:49,CNR9007066086,Incomplete,CUST41814,Auto,Kaval Byrasandra,Bellandur,NA,NA,NA,NA,NA,NA,1,Vehicle Breakdown,NA,NA,0,NA
24-02-2025,23:12,CNR1970517716,Success,CUST12488,Bike,Ulsoor,Kengeri,6.76,9.67,NA,NA,NA,NA,NA,NA,1227.29,19.26,4,3.3
19-02-2025,04:47,CNR4763990268,Success,CUST56445,Auto,Koramangala,Padmanabhanagar,7.14,7.96,NA,NA,NA,NA,NA,NA,720.17,13.28,4.7,3.2
04-02-2025,23:15,CNR2526819138,Incomplete,CUST71517,Prime Plus,Hebbal,KR Puram,NA,NA,NA,NA,NA,NA,1,Other Issue,NA,NA,0,NA
28-02-2025,03:41,CNR3506127594,Success,CUST48479,Prime Plus,Malleshwaram,Hosur Road,8.07,13.3,NA,NA,NA,NA,NA,NA,478.5,1.73,3.4,3.9
22-02-2025,00:54,CNR5962684652,Success,CUST65621,Mini,Banashankari,Koramangala,5.96,14.37,NA,NA,NA,NA,NA,NA,645.51,10.26,5,3.9
12-02-2025,04:11,CNR2028054057,Success,CUST98348,eBike,Jayanagar,Kadubeesanahalli,8.3,14.26,NA,NA,NA,NA,NA,NA,188.34,18.03,3.9,3.7
11-02-2025,10:15,CNR8734597746,Success,CUST15580,Prime SUV,Richmond Town,Horamavu,8.96,6.39,NA,NA,NA,NA,NA,NA,933.04,11.56,4.6,3
10-02-2025,14:43,CNR7540668465,Success,CUST36048,Auto,Hosur Road,Koramangala,8.13,8.8,NA,NA,NA,NA,NA,NA,368.03,2.67,4.1,4.9
21-02-2025,19:11,CNR2119031957,Incomplete,CUST35331,Auto,BTM Layout,Malleshwaram,NA,NA,NA,NA,NA,NA,1,Customer Demand,NA,NA,0,NA
25-02-2025,20:27,CNR3273967216,Success,CUST75380,Bike,Ulsoor,Kadubeesanahalli,8.12,9.78,NA,NA,NA,NA,NA,NA,167.44,6.28,3.7,4.4
28-02-2025,16:48,CNR8429614733,Cancelled by Driver,CUST75109,eBike,Ulsoor,Jayanagar,NA,NA,NA,NA,1,Personal & Car related issues,NA,NA,NA,NA,0,NA
16-02-2025,12:59,CNR4270062998,Success,CUST19923,Bike,Marathahalli,Jayanagar,8.71,13.88,NA,NA,NA,NA,NA,NA,501.9,18.57,4.9,3.8
24-02-2025,23:41,CNR8816898542,Cancelled by Driver,CUST64600,Prime Plus,Shivajinagar,Bommanahalli,NA,NA,NA,NA,1,Personal & Car related issues,NA,NA,NA,NA,0,NA
18-02-2025,07:01,CNR5123374469,Success,CUST45707,eBike,Banashankari,Vijayanagar,3.01,13.04,NA,NA,NA,NA,NA,NA,224.07,12.64,4.4,5
10-02-2025,08:33,CNR2738778978,Success,CUST50342,eBike,Marathahalli,Kadubeesanahalli,3.88,9.96,NA,NA,NA,NA,NA,NA,243.97,8,4.2,3.9
20-02-2025,08:50,CNR9000590667,Cancelled by Driver,CUST15126,Prime SUV,Banashankari,Yeshwanthpur,NA,NA,NA,NA,1,The customer was coughing/sick,NA,NA,NA,NA,0,NA
14-02-2025,09:11,CNR2747366254,Cancelled by Customer,CUST84224,Prime SUV,Banashankari,Hosur Road,NA,NA,1,Driver is not moving towards pickup location,NA,NA,NA,NA,NA,NA,0,NA
05-02-2025,19:03,CNR5205912251,Success,CUST90661,eBike,Basavanagudi,HSR Layout,4.42,10.41,NA,NA,NA,NA,NA,NA,444.68,1.91,4.8,4.9
11-02-2025,22:48,CNR4132674750,Success,CUST50682,Prime Sedan,Frazer Town,Shivajinagar,7.17,8.52,NA,NA,NA,NA,NA,NA,527.96,1.63,3.1,3.1
27-02-2025,23:04,CNR4806137504,Success,CUST63875,Mini,Richmond Town,Banerghatta,7.66,7.56,NA,NA,NA,NA,NA,NA,229.51,15.04,3.3,3.5
18-02-2025,08:09,CNR7029899104,Success,CUST41467,Bike,Yelahanka,Basavanagudi,8.22,6.65,NA,NA,NA,NA,NA,NA,293,12.58,4.2,4.8
24-02-2025,01:11,CNR9384545685,Success,CUST71131,Prime Plus,Horamavu,Kadubeesanahalli,9.86,7.72,NA,NA,NA,NA,NA,NA,309.09,12.87,4.4,4.9
17-02-2025,15:39,CNR1456066206,Success,CUST92097,Prime Plus,Hosur Road,Kadubeesanahalli,4.35,14.91,NA,NA,NA,NA,NA,NA,153.49,6.42,4.1,3.4
12-02-2025,20:38,CNR6940378520,Success,CUST73877,Prime Plus,HSR Layout,Jayanagar,7.81,13.9,NA,NA,NA,NA,NA,NA,562.64,13.34,3.1,3.4
22-02-2025,19:48,CNR2900742145,Success,CUST99588,eBike,Cooke Town,Bannerghatta Road,9.53,9.08,NA,NA,NA,NA,NA,NA,639.66,6.47,4.1,3.7
06-02-2025,15:33,CNR6918427368,Cancelled by Customer,CUST31162,Prime Sedan,KR Puram,Malleshwaram,NA,NA,1,Driver asked to cancel,NA,NA,NA,NA,NA,NA,0,NA
03-02-2025,17:57,CNR9899380070,Cancelled by Driver,CUST98988,Prime SUV,Arekere,Sanjay Nagar,NA,NA,NA,NA,1,The customer was coughing/sick,NA,NA,NA,NA,0,NA
17-02-2025,09:55,CNR3848794430,Cancelled by Customer,CUST43947,Bike,Yeshwanthpur,Girinagar,NA,NA,1,AC is not working,NA,NA,NA,NA,NA,NA,0,NA
26-02-2025,18:05,CNR4652335005,Cancelled by Driver,CUST96514,Mini,HSR Layout,Vijayanagar,NA,NA,NA,NA,1,More than permitted people in there,NA,NA,NA,NA,0,NA
03-02-2025,18:12,CNR3528814381,Cancelled by Driver,CUST41481,Auto,Hebbal,Girinagar,NA,NA,NA,NA,1,The customer was coughing/sick,NA,NA,NA,NA,0,NA
20-02-2025,20:39,CNR8007352473,Success,CUST25064,Prime Plus,Electronic City,Magadi Road,9.64,10.28,NA,NA,NA,NA,NA,NA,170.09,1.28,3.6,3.8
15-02-2025,10:08,CNR8688362166,Success,CUST33738,Mini,Whitefield,Bommanahalli,9.01,14.12,NA,NA,NA,NA,NA,NA,1171.79,15.92,3.5,4.1
04-02-2025,20:22,CNR5984630924,Success,CUST47040,Prime Sedan,Kengeri,MG Road,3.97,7.65,NA,NA,NA,NA,NA,NA,902.45,2.7,3.9,4.4
23-02-2025,14:21,CNR6679738560,Cancelled by Driver,CUST73376,Prime SUV,Domlur,Hosur Road,NA,NA,NA,NA,1,More than permitted people in there,NA,NA,NA,NA,0,NA
02-02-2025,21:55,CNR4132196985,Success,CUST18239,Prime SUV,Richmond Town,Nagarbhavi,5.43,13.86,NA,NA,NA,NA,NA,NA,1029.98,17.17,4.4,4.3
28-02-2025,04:58,CNR7847708846,Success,CUST67170,Prime Plus,Vijayanagar,Sanjay Nagar,9.29,9.77,NA,NA,NA,NA,NA,NA,220.43,7.89,3.7,3.1
11-02-2025,06:13,CNR9423273461,Success,CUST25648,Prime Sedan,Hebbal,Ulsoor,8.65,13.31,NA,NA,NA,NA,NA,NA,447.17,6.38,4.8,3.3
06-02-2025,15:43,CNR3717412550,Cancelled by Driver,CUST53306,Auto,Marathahalli,Kadubeesanahalli,NA,NA,NA,NA,1,Personal & Car related issues,NA,NA,NA,NA,0,NA
14-02-2025,05:06,CNR9729394686,Incomplete,CUST70956,Prime Plus,Peenya,Hennur,NA,NA,NA,NA,NA,NA,1,Customer Demand,NA,NA,0,NA
11-02-2025,05:43,CNR9289771239,Cancelled by Driver,CUST39835,Mini,Whitefield,MG Road,NA,NA,NA,NA,1,Customer related issue,NA,NA,NA,NA,0,NA
18-02-2025,11:33,CNR7201710694,Success,CUST84331,Bike,Arekere,Bellandur,7.98,13.03,NA,NA,NA,NA,NA,NA,436.94,16.46,3.1,4.3
10-02-2025,02:34,CNR2700166624,Success,CUST44510,Prime Plus,Bannerghatta Road,Attiguppe,5.55,12.99,NA,NA,NA,NA,NA,NA,122.81,11.99,4.5,4.1
20-02-2025,13:21,CNR5463103636,Success,CUST39806,Prime SUV,Kaval Byrasandra,Girinagar,5.9,7.49,NA,NA,NA,NA,NA,NA,684.09,14.39,4.6,4.8
11-02-2025,16:28,CNR3465666160,Success,CUST31027,Prime SUV,MG Road,Cooke Town,6.27,13.77,NA,NA,NA,NA,NA,NA,219.73,2.9,4.7,3.8
13-02-2025,19:54,CNR8105116010,Cancelled by Customer,CUST38675,Prime Plus,Peenya,Basavanagudi,NA,NA,1,Change of plans,NA,NA,NA,NA,NA,NA,0,NA
14-02-2025,01:58,CNR2395484660,Success,CUST52268,Prime SUV,Indiranagar,Malleshwaram,8.31,10.79,NA,NA,NA,NA,NA,NA,313.13,15.68,3.9,3.7
12-02-2025,07:12,CNR8560746675,Success,CUST59676,Prime Sedan,Electronic City,Girinagar,3.28,13.08,NA,NA,NA,NA,NA,NA,288.07,4.7,4.1,4.3
16-02-2025,17:24,CNR5356042486,Cancelled by Driver,CUST90576,Auto,Whitefield,Padmanabhanagar,NA,NA,NA,NA,1,The customer was coughing/sick,NA,NA,NA,NA,0,NA
16-02-2025,03:30,CNR3142868608,Success,CUST62894,Bike,Kengeri,Domlur,4.67,8.9,NA,NA,NA,NA,NA,NA,1113.33,16.64,4.9,3.9
10-02-2025,02:37,CNR4157878360,Success,CUST66319,Mini,KR Puram,Kadubeesanahalli,8.2,10.18,NA,NA,NA,NA,NA,NA,1190.65,16.77,3.4,4.3
25-02-2025,16:10,CNR5166490959,Cancelled by Driver,CUST78593,Auto,Richmond Town,Hebbal,NA,NA,NA,NA,1,Personal & Car related issues,NA,NA,NA,NA,0,NA
24-02-2025,21:23,CNR3068056085,Cancelled by Driver,CUST55445,Auto,Cooke Town,Kengeri,NA,NA,NA,NA,1,More than permitted people in there,NA,NA,NA,NA,0,NA
15-02-2025,12:23,CNR6918364035,Incomplete,CUST39515,Bike,Basavanagudi,Vijayanagar,NA,NA,NA,NA,NA,NA,1,Vehicle Breakdown,NA,NA,0,NA
07-02-2025,05:41,CNR1426026087,Cancelled by Driver,CUST49999,Auto,Koramangala,Cooke Town,NA,NA,NA,NA,1,The customer was coughing/sick,NA,NA,NA,NA,0,NA
07-02-2025,20:57,CNR4162892711,Success,CUST77070,Mini,Electronic City,Padmanabhanagar,7.4,10.37,NA,NA,NA,NA,NA,NA,607.43,5.88,3.2,4.7
08-02-2025,20:46,CNR2414358548,Success,CUST97692,Prime Plus,Nelamangala,Frazer Town,6.02,10.09,NA,NA,NA,NA,NA,NA,375.53,18.94,3.7,3.7
02-02-2025,14:21,CNR4462070748,Success,CUST71392,eBike,JP Nagar,RT Nagar,5.1,10,NA,NA,NA,NA,NA,NA,999.29,4.22,3.7,3.8
16-02-2025,20:06,CNR9723753442,Success,CUST32949,Prime SUV,Electronic City,RT Nagar,7.97,10.04,NA,NA,NA,NA,NA,NA,784.93,17.99,3.1,3.9
22-02-2025,07:26,CNR3471823693,Success,CUST78751,Mini,Basavanagudi,Ulsoor,5.03,11.47,NA,NA,NA,NA,NA,NA,940.38,11.12,3.4,4
15-02-2025,07:52,CNR6222001666,Cancelled by Customer,CUST80659,Prime SUV,Hosur Road,Yelahanka,NA,NA,1,Driver asked to cancel,NA,NA,NA,NA,NA,NA,0,NA
27-02-2025,20:42,CNR4462444443,Success,CUST30700,Bike,Sanjay Nagar,Domlur,6.15,14.43,NA,NA,NA,NA,NA,NA,818.59,14.1,4.5,4.7
20-02-2025,12:21,CNR7066223897,Cancelled by Customer,CUST33801,Prime Sedan,JP Nagar,Nelamangala,NA,NA,1,Driver is not moving towards pickup location,NA,NA,NA,NA,NA,NA,0,NA
02-02-2025,10:42,CNR6922819193,Success,CUST49784,Bike,Domlur,Hennur,6.13,9.4,NA,NA,NA,NA,NA,NA,449.22,11.32,4.3,4.3
27-02-2025,16:27,CNR2668703030,Cancelled by Customer,CUST59310,Prime SUV,Koramangala,Laggere,NA,NA,1,Change of plans,NA,NA,NA,NA,NA,NA,0,NA
24-02-2025,02:31,CNR5366982885,Cancelled by Driver,CUST11977,Prime Plus,Hennur,Richmond Town,NA,NA,NA,NA,1,The customer was coughing/sick,NA,NA,NA,NA,0,NA
02-02-2025,02:42,CNR8671520293,Incomplete,CUST49051,eBike,Sarjapur,Sarjapur,NA,NA,NA,NA,NA,NA,1,Customer Demand,NA,NA,0,NA
06-02-2025,21:01,CNR2961372972,Success,CUST36080,Auto,Whitefield,Bommanahalli,6.71,9.7,NA,NA,NA,NA,NA,NA,957.26,17.91,4.6,3.2
26-02-2025,23:36,CNR3032729033,Cancelled by Driver,CUST47791,eBike,Jakkur,Richmond Town,NA,NA,NA,NA,1,Customer related issue,NA,NA,NA,NA,0,NA
12-02-2025,01:47,CNR2962991709,Success,CUST79080,Bike,Jakkur,Koramangala,3.4,10.45,NA,NA,NA,NA,NA,NA,731.58,7.32,3.5,3.9
03-02-2025,13:39,CNR4509172121,Success,CUST52799,Prime Plus,Frazer Town,Sanjay Nagar,7.45,8.05,NA,NA,NA,NA,NA,NA,232.71,14.27,3,3.6
09-02-2025,12:34,CNR4701968272,Cancelled by Driver,CUST59909,Prime Sedan,Jayanagar,Banerghatta,NA,NA,NA,NA,1,More than permitted people in there,NA,NA,NA,NA,0,NA
01-02-2025,14:21,CNR9121623529,Success,CUST51957,eBike,Richmond Town,Frazer Town,9.98,14.65,NA,NA,NA,NA,NA,NA,450.59,14.15,3.2,4.1
14-02-2025,06:00,CNR8322604785,Success,CUST94497,Prime Sedan,Jakkur,Marathahalli,5.25,11,NA,NA,NA,NA,NA,NA,309.01,7.43,4,3.6
03-02-2025,11:32,CNR2924936773,Cancelled by Driver,CUST76711,Prime Plus,Malleshwaram,BTM Layout,NA,NA,NA,NA,1,Customer related issue,NA,NA,NA,NA,0,NA
16-02-2025,00:49,CNR5254645592,Success,CUST45990,Auto,Basavanagudi,Whitefield,5.63,14.51,NA,NA,NA,NA,NA,NA,828.47,6.67,3.4,3.8
03-02-2025,07:18,CNR3566941870,Success,CUST92158,Auto,Attiguppe,Hennur,8.88,11.95,NA,NA,NA,NA,NA,NA,934.03,5.26,4.8,4.5
03-02-2025,11:47,CNR7073762021,Incomplete,CUST83910,Mini,Yeshwanthpur,Banerghatta,NA,NA,NA,NA,NA,NA,1,Vehicle Breakdown,NA,NA,0,NA
03-02-2025,19:33,CNR3595249970,Incomplete,CUST66946,Mini,Jakkur,Banerghatta,NA,NA,NA,NA,NA,NA,1,Other Issue,NA,NA,0,NA
17-02-2025,06:02,CNR6126811714,Success,CUST76075,Auto,MG Road,Girinagar,5.59,11.79,NA,NA,NA,NA,NA,NA,458.58,8.44,4.1,4.3
05-02-2025,01:24,CNR9658197621,Success,CUST96301,Auto,Bannerghatta Road,Bannerghatta Road,3.81,13.83,NA,NA,NA,NA,NA,NA,346.94,7.46,3.7,3.3
05-02-2025,14:37,CNR4310400418,Success,CUST22074,Prime Plus,Girinagar,Nelamangala,8.72,8.75,NA,NA,NA,NA,NA,NA,680.92,12.56,4.7,4.7
18-02-2025,06:01,CNR2478925668,Success,CUST70109,Bike,Laggere,RT Nagar,4.12,8.82,NA,NA,NA,NA,NA,NA,174.71,18.49,5,3.3
12-02-2025,22:51,CNR2045207819,Incomplete,CUST34823,Auto,Electronic City,Horamavu,NA,NA,NA,NA,NA,NA,1,Customer Demand,NA,NA,0,NA
11-02-2025,00:13,CNR9612459436,Success,CUST53997,Mini,Nagarbhavi,Sanjay Nagar,9.88,6.04,NA,NA,NA,NA,NA,NA,438.63,18.33,4.3,3.4
12-02-2025,17:46,CNR4636279503,Incomplete,CUST73093,Auto,Nagarbhavi,Domlur,NA,NA,NA,NA,NA,NA,1,Vehicle Breakdown,NA,NA,0,NA
10-02-2025,21:59,CNR6796648506,Success,CUST17348,Prime Plus,Yeshwanthpur,Kaval Byrasandra,5.8,8.14,NA,NA,NA,NA,NA,NA,176.76,10.25,3.3,3.7
24-02-2025,04:42,CNR1632494442,Cancelled by Driver,CUST77684,Auto,Rajajinagar,Girinagar,NA,NA,NA,NA,1,More than permitted people in there,NA,NA,NA,NA,0,NA
18-02-2025,18:26,CNR9066938808,Cancelled by Driver,CUST88290,Prime Plus,Arekere,Attiguppe,NA,NA,NA,NA,1,The customer was coughing/sick,NA,NA,NA,NA,0,NA
25-02-2025,10:34,CNR6380573298,Success,CUST30269,eBike,Padmanabhanagar,BTM Layout,5.02,7.05,NA,NA,NA,NA,NA,NA,465.9,14.57,3.4,4.1
22-02-2025,12:47,CNR9294970072,Success,CUST98889,Prime Plus,Sarvagnanagar,Sarvagnanagar,8.13,10.35,NA,NA,NA,NA,NA,NA,978.06,18.5,4.9,3.2
18-02-2025,17:33,CNR2279666585,Cancelled by Customer,CUST27785,eBike,Malleshwaram,Kaval Byrasandra,NA,NA,1,AC is not working,NA,NA,NA,NA,NA,NA,0,NA
23-02-2025,14:06,CNR7546891679,Success,CUST85604,eBike,Attiguppe,Basavanagudi,7.39,5.67,NA,NA,NA,NA,NA,NA,1167.46,4.15,3.6,4.5
04-02-2025,13:02,CNR4430732376,Cancelled by Driver,CUST17122,Prime SUV,Peenya,BTM Layout,NA,NA,NA,NA,1,More than permitted people in there,NA,NA,NA,NA,0,NA
23-02-2025,01:19,CNR6015050787,Success,CUST96259,Prime Sedan,Vijayanagar,Nagarbhavi,9.36,5.86,NA,NA,NA,NA,NA,NA,773.43,15.63,4.2,4
23-02-2025,20:09,CNR4773749790,Success,CUST41227,Prime SUV,Kengeri,Laggere,4.42,13.03,NA,NA,NA,NA,NA,NA,827.6,12.46,3.8,4.6
17-02-2025,17:15,CNR1158681384,Incomplete,CUST53094,Prime Plus,Electronic City,JP Nagar,NA,NA,NA,NA,NA,NA,1,Customer Demand,NA,NA,0,NA
23-02-2025,20:18,CNR7992833613,Success,CUST35982,Auto,Bellandur,Whitefield,8.75,5.68,NA,NA,NA,NA,NA,NA,1018.38,14.39,3.9,4.7
11-02-2025,01:22,CNR5441876591,Success,CUST46014,Bike,Richmond Town,Hebbal,6.83,12.62,NA,NA,NA,NA,NA,NA,613.48,17.02,3.1,4.7
21-02-2025,03:16,CNR3099274890,Cancelled by Driver,CUST27151,eBike,Basavanagudi,Sarjapur,NA,NA,NA,NA,1,More than permitted people in there,NA,NA,NA,NA,0,NA
06-02-2025,12:34,CNR4580306766,Success,CUST42054,Prime Sedan,Kengeri,JP Nagar,6.29,13.96,NA,NA,NA,NA,NA,NA,335.08,9.8,3.2,3.7
03-02-2025,07:12,CNR8717169965,Success,CUST46190,Prime Sedan,Hennur,Sarvagnanagar,4.54,11.86,NA,NA,NA,NA,NA,NA,342.32,13.41,3.6,4.2
07-02-2025,21:06,CNR5808994668,Success,CUST95180,Prime Sedan,Electronic City,Kadubeesanahalli,6.34,12.99,NA,NA,NA,NA,NA,NA,1294.41,4.77,3.1,4.9
09-02-2025,21:26,CNR2150641473,Success,CUST65182,Prime SUV,BTM Layout,Sarjapur,9.52,6.43,NA,NA,NA,NA,NA,NA,347.01,2.33,4.5,3.1
27-02-2025,17:29,CNR7748742720,Success,CUST10013,Bike,Sanjay Nagar,Jayanagar,7.56,5.92,NA,NA,NA,NA,NA,NA,317.75,17.69,3.9,3.5
22-02-2025,19:15,CNR3647855045,Incomplete,CUST48539,eBike,HSR Layout,Bommanahalli,NA,NA,NA,NA,NA,NA,1,Other Issue,NA,NA,0,NA
15-02-2025,19:34,CNR9232687541,Success,CUST56382,Prime Plus,Padmanabhanagar,Basavanagudi,6.01,14.36,NA,NA,NA,NA,NA,NA,389.15,19.95,3.4,3.7
24-02-2025,03:26,CNR7822949071,Incomplete,CUST32515,Bike,Peenya,Sarvagnanagar,NA,NA,NA,NA,NA,NA,1,Other Issue,NA,NA,0,NA
11-02-2025,06:00,CNR9025895938,Success,CUST20398,Mini,Nagarbhavi,Bellandur,7.3,11.04,NA,NA,NA,NA,NA,NA,174.68,5.61,4.6,4.6
11-02-2025,09:49,CNR4263937222,Success,CUST44572,Mini,Laggere,RT Nagar,8.04,12.01,NA,NA,NA,NA,NA,NA,420.73,3.13,5,3.3
01-02-2025,19:43,CNR6251366040,Success,CUST47675,Prime SUV,Cooke Town,Whitefield,4.04,8.54,NA,NA,NA,NA,NA,NA,970.37,14.59,3.3,3.2
08-02-2025,18:19,CNR1042780697,Success,CUST13863,Prime SUV,Bannerghatta Road,Magadi Road,4.23,9.31,NA,NA,NA,NA,NA,NA,599.41,4.63,4.7,4.1
19-02-2025,23:05,CNR4198745150,Cancelled by Driver,CUST66232,eBike,Attiguppe,Whitefield,NA,NA,NA,NA,1,More than permitted people in there,NA,NA,NA,NA,0,NA
18-02-2025,11:36,CNR1290343823,Cancelled by Customer,CUST96080,Prime SUV,Frazer Town,Jakkur,NA,NA,1,AC is not working,NA,NA,NA,NA,NA,NA,0,NA
20-02-2025,13:10,CNR7738554065,Success,CUST55822,Bike,Banashankari,Indiranagar,9.84,6.39,NA,NA,NA,NA,NA,NA,478.5,2.28,4.1,4.4
21-02-2025,17:01,CNR9785412172,Cancelled by Driver,CUST24498,Bike,Arekere,Indiranagar,NA,NA,NA,NA,1,More than permitted people in there,NA,NA,NA,NA,0,NA
08-02-2025,15:47,CNR1239378826,Success,CUST28272,Prime SUV,Magadi Road,BTM Layout,5.65,10.6,NA,NA,NA,NA,NA,NA,731.13,14.4,4.6,4
10-02-2025,05:38,CNR9948704635,Success,CUST26500,Auto,Nelamangala,Jayanagar,8.23,12.27,NA,NA,NA,NA,NA,NA,391.53,7.82,4.1,4.4
22-02-2025,06:04,CNR5706894987,Cancelled by Customer,CUST35518,Bike,Banashankari,Bommanahalli,NA,NA,1,Change of plans,NA,NA,NA,NA,NA,NA,0,NA
13-02-2025,04:30,CNR6548314327,Cancelled by Customer,CUST93624,eBike,Frazer Town,Richmond Town,NA,NA,1,Driver is not moving towards pickup location,NA,NA,NA,NA,NA,NA,0,NA
25-02-2025,19:27,CNR4311394706,Cancelled by Driver,CUST18247,Prime Sedan,Banashankari,Nelamangala,NA,NA,NA,NA,1,More than permitted people in there,NA,NA,NA,NA,0,NA
25-02-2025,09:52,CNR5412612894,Cancelled by Customer,CUST38693,Prime Plus,Rajajinagar,Shivajinagar,NA,NA,1,Change of plans,NA,NA,NA,NA,NA,NA,0,NA
22-02-2025,16:16,CNR5989058194,Cancelled by Customer,CUST16581,Prime SUV,Sanjay Nagar,Rajajinagar,NA,NA,1,Driver is not moving towards pickup location,NA,NA,NA,NA,NA,NA,0,NA
10-02-2025,06:31,CNR3222385283,Success,CUST61873,Prime Plus,BTM Layout,Ulsoor,3.47,9.62,NA,NA,NA,NA,NA,NA,405.24,17.83,4.2,4.6
12-02-2025,01:52,CNR4264742417,Cancelled by Driver,CUST52625,Auto,Indiranagar,Nelamangala,NA,NA,NA,NA,1,Customer related issue,NA,NA,NA,NA,0,NA
08-02-2025,11:59,CNR9649709700,Success,CUST53702,eBike,Frazer Town,Kengeri,9.91,6.02,NA,NA,NA,NA,NA,NA,884.93,4.64,4.1,4.2
26-02-2025,05:51,CNR4408144682,Success,CUST81504,Prime Sedan,KR Puram,Yeshwanthpur,7.95,13.26,NA,NA,NA,NA,NA,NA,628.47,17.64,5,4.9
03-02-2025,09:05,CNR7732574519,Success,CUST36228,Prime Plus,Electronic City,Hosur Road,9.63,13.32,NA,NA,NA,NA,NA,NA,663.34,13.3,3.3,3.9
